"Identyfikator Produktu (ID)";"Indeks produktu";"Atrybut (Nazwa:Typ:Pozycja)*";"Wartość (Wartość:Pozycja)*";"Identyfikator dostawcy";"Indeks";"kod EAN13";"Kod kreskowy UPC";"MPN";"Koszt własny";"Wpływ na cenę";"Podatek ekologiczny";"Ilość"
198;"";"Rozmiar:select:1";"182/98";"";"";"";"";"";"";"";"";12
198;"";"Rozmiar:select:1";"182/102";"";"";"";"";"";"";"";"";26
198;"";"Rozmiar:select:1";"182/106";"";"";"";"";"";"";"";"";36
198;"";"Rozmiar:select:1";"182/110";"";"";"";"";"";"";"";"";24
198;"";"Rozmiar:select:1";"182/114";"";"";"";"";"";"";"";"";35
198;"";"Rozmiar:select:1";"188/94";"";"";"";"";"";"";"";"";13
198;"";"Rozmiar:select:1";"188/98";"";"";"";"";"";"";"";"";39
198;"";"Rozmiar:select:1";"188/102";"";"";"";"";"";"";"";"";17
198;"";"Rozmiar:select:1";"188/106";"";"";"";"";"";"";"";"";30
198;"";"Rozmiar:select:1";"188/110";"";"";"";"";"";"";"";"";24
198;"";"Rozmiar:select:1";"188/114";"";"";"";"";"";"";"";"";28
198;"";"Rozmiar:select:1";"194/102";"";"";"";"";"";"";"";"";26
198;"";"Rozmiar:select:1";"194/106";"";"";"";"";"";"";"";"";37
198;"";"Rozmiar:select:1";"200/98";"";"";"";"";"";"";"";"";47
198;"";"Rozmiar:select:1";"200/102";"";"";"";"";"";"";"";"";19
199;"";"Rozmiar:select:1";"164/96";"";"";"";"";"";"";"";"";31
199;"";"Rozmiar:select:1";"164/100";"";"";"";"";"";"";"";"";32
199;"";"Rozmiar:select:1";"170/88";"";"";"";"";"";"";"";"";50
199;"";"Rozmiar:select:1";"170/92";"";"";"";"";"";"";"";"";36
199;"";"Rozmiar:select:1";"170/96";"";"";"";"";"";"";"";"";13
199;"";"Rozmiar:select:1";"170/100";"";"";"";"";"";"";"";"";14
199;"";"Rozmiar:select:1";"170/104";"";"";"";"";"";"";"";"";19
199;"";"Rozmiar:select:1";"170/108";"";"";"";"";"";"";"";"";21
199;"";"Rozmiar:select:1";"176/88";"";"";"";"";"";"";"";"";41
199;"";"Rozmiar:select:1";"176/92";"";"";"";"";"";"";"";"";50
199;"";"Rozmiar:select:1";"176/96";"";"";"";"";"";"";"";"";49
199;"";"Rozmiar:select:1";"176/100";"";"";"";"";"";"";"";"";11
199;"";"Rozmiar:select:1";"176/104";"";"";"";"";"";"";"";"";33
199;"";"Rozmiar:select:1";"176/108";"";"";"";"";"";"";"";"";35
199;"";"Rozmiar:select:1";"176/112";"";"";"";"";"";"";"";"";36
199;"";"Rozmiar:select:1";"176/116";"";"";"";"";"";"";"";"";47
199;"";"Rozmiar:select:1";"182/92";"";"";"";"";"";"";"";"";10
199;"";"Rozmiar:select:1";"182/96";"";"";"";"";"";"";"";"";18
199;"";"Rozmiar:select:1";"182/100";"";"";"";"";"";"";"";"";14
199;"";"Rozmiar:select:1";"182/104";"";"";"";"";"";"";"";"";27
199;"";"Rozmiar:select:1";"182/108";"";"";"";"";"";"";"";"";21
199;"";"Rozmiar:select:1";"182/112";"";"";"";"";"";"";"";"";27
199;"";"Rozmiar:select:1";"182/116";"";"";"";"";"";"";"";"";45
199;"";"Rozmiar:select:1";"188/96";"";"";"";"";"";"";"";"";26
199;"";"Rozmiar:select:1";"188/100";"";"";"";"";"";"";"";"";18
199;"";"Rozmiar:select:1";"188/104";"";"";"";"";"";"";"";"";34
199;"";"Rozmiar:select:1";"188/108";"";"";"";"";"";"";"";"";20
199;"";"Rozmiar:select:1";"188/112";"";"";"";"";"";"";"";"";30
199;"";"Rozmiar:select:1";"188/116";"";"";"";"";"";"";"";"";50
199;"";"Rozmiar:select:1";"194/100";"";"";"";"";"";"";"";"";12
199;"";"Rozmiar:select:1";"194/104";"";"";"";"";"";"";"";"";26
199;"";"Rozmiar:select:1";"194/108";"";"";"";"";"";"";"";"";24
199;"";"Rozmiar:select:1";"194/112";"";"";"";"";"";"";"";"";22
199;"";"Rozmiar:select:1";"200/104";"";"";"";"";"";"";"";"";37
199;"";"Rozmiar:select:1";"200/108";"";"";"";"";"";"";"";"";36
200;"";"Rozmiar:select:1";"176/96";"";"";"";"";"";"";"";"";20
200;"";"Rozmiar:select:1";"176/100";"";"";"";"";"";"";"";"";24
200;"";"Rozmiar:select:1";"176/104";"";"";"";"";"";"";"";"";10
200;"";"Rozmiar:select:1";"176/108";"";"";"";"";"";"";"";"";16
200;"";"Rozmiar:select:1";"182/100";"";"";"";"";"";"";"";"";45
200;"";"Rozmiar:select:1";"182/104";"";"";"";"";"";"";"";"";10
200;"";"Rozmiar:select:1";"182/108";"";"";"";"";"";"";"";"";23
200;"";"Rozmiar:select:1";"182/112";"";"";"";"";"";"";"";"";36
201;"";"Rozmiar:select:1";"176/100";"";"";"";"";"";"";"";"";32
201;"";"Rozmiar:select:1";"176/104";"";"";"";"";"";"";"";"";48
201;"";"Rozmiar:select:1";"176/108";"";"";"";"";"";"";"";"";36
201;"";"Rozmiar:select:1";"182/100";"";"";"";"";"";"";"";"";16
201;"";"Rozmiar:select:1";"182/108";"";"";"";"";"";"";"";"";14
201;"";"Rozmiar:select:1";"182/112";"";"";"";"";"";"";"";"";47
202;"";"Rozmiar:select:1";"176/100";"";"";"";"";"";"";"";"";43
202;"";"Rozmiar:select:1";"176/104";"";"";"";"";"";"";"";"";47
202;"";"Rozmiar:select:1";"176/108";"";"";"";"";"";"";"";"";31
202;"";"Rozmiar:select:1";"176/112";"";"";"";"";"";"";"";"";22
202;"";"Rozmiar:select:1";"182/100";"";"";"";"";"";"";"";"";32
202;"";"Rozmiar:select:1";"182/104";"";"";"";"";"";"";"";"";23
202;"";"Rozmiar:select:1";"182/108";"";"";"";"";"";"";"";"";37
203;"";"Rozmiar:select:1";"176/92";"";"";"";"";"";"";"";"";21
203;"";"Rozmiar:select:1";"176/96";"";"";"";"";"";"";"";"";27
203;"";"Rozmiar:select:1";"176/100";"";"";"";"";"";"";"";"";39
203;"";"Rozmiar:select:1";"176/104";"";"";"";"";"";"";"";"";32
203;"";"Rozmiar:select:1";"176/108";"";"";"";"";"";"";"";"";39
203;"";"Rozmiar:select:1";"182/96";"";"";"";"";"";"";"";"";15
203;"";"Rozmiar:select:1";"182/100";"";"";"";"";"";"";"";"";16
203;"";"Rozmiar:select:1";"182/104";"";"";"";"";"";"";"";"";50
203;"";"Rozmiar:select:1";"182/108";"";"";"";"";"";"";"";"";44
203;"";"Rozmiar:select:1";"182/112";"";"";"";"";"";"";"";"";28
203;"";"Rozmiar:select:1";"188/100";"";"";"";"";"";"";"";"";33
203;"";"Rozmiar:select:1";"188/104";"";"";"";"";"";"";"";"";36
203;"";"Rozmiar:select:1";"188/108";"";"";"";"";"";"";"";"";33
204;"";"Rozmiar:select:1";"176/92";"";"";"";"";"";"";"";"";31
204;"";"Rozmiar:select:1";"176/96";"";"";"";"";"";"";"";"";32
204;"";"Rozmiar:select:1";"176/100";"";"";"";"";"";"";"";"";20
204;"";"Rozmiar:select:1";"176/104";"";"";"";"";"";"";"";"";18
204;"";"Rozmiar:select:1";"176/108";"";"";"";"";"";"";"";"";22
204;"";"Rozmiar:select:1";"176/112";"";"";"";"";"";"";"";"";47
204;"";"Rozmiar:select:1";"182/96";"";"";"";"";"";"";"";"";42
204;"";"Rozmiar:select:1";"182/100";"";"";"";"";"";"";"";"";17
204;"";"Rozmiar:select:1";"182/104";"";"";"";"";"";"";"";"";47
204;"";"Rozmiar:select:1";"182/108";"";"";"";"";"";"";"";"";16
204;"";"Rozmiar:select:1";"182/112";"";"";"";"";"";"";"";"";42
204;"";"Rozmiar:select:1";"188/100";"";"";"";"";"";"";"";"";43
204;"";"Rozmiar:select:1";"188/104";"";"";"";"";"";"";"";"";18
204;"";"Rozmiar:select:1";"188/108";"";"";"";"";"";"";"";"";29
205;"";"Rozmiar:select:1";"176/92";"";"";"";"";"";"";"";"";23
205;"";"Rozmiar:select:1";"176/96";"";"";"";"";"";"";"";"";24
205;"";"Rozmiar:select:1";"176/100";"";"";"";"";"";"";"";"";17
205;"";"Rozmiar:select:1";"176/104";"";"";"";"";"";"";"";"";40
205;"";"Rozmiar:select:1";"176/108";"";"";"";"";"";"";"";"";25
205;"";"Rozmiar:select:1";"176/112";"";"";"";"";"";"";"";"";20
205;"";"Rozmiar:select:1";"182/96";"";"";"";"";"";"";"";"";26
205;"";"Rozmiar:select:1";"182/100";"";"";"";"";"";"";"";"";18
205;"";"Rozmiar:select:1";"182/104";"";"";"";"";"";"";"";"";35
205;"";"Rozmiar:select:1";"182/108";"";"";"";"";"";"";"";"";22
205;"";"Rozmiar:select:1";"182/112";"";"";"";"";"";"";"";"";33
205;"";"Rozmiar:select:1";"188/100";"";"";"";"";"";"";"";"";14
205;"";"Rozmiar:select:1";"188/104";"";"";"";"";"";"";"";"";21
205;"";"Rozmiar:select:1";"188/108";"";"";"";"";"";"";"";"";36
206;"";"Rozmiar:select:1";"176/96";"";"";"";"";"";"";"";"";44
206;"";"Rozmiar:select:1";"176/100";"";"";"";"";"";"";"";"";25
206;"";"Rozmiar:select:1";"176/104";"";"";"";"";"";"";"";"";27
206;"";"Rozmiar:select:1";"176/108";"";"";"";"";"";"";"";"";40
206;"";"Rozmiar:select:1";"176/112";"";"";"";"";"";"";"";"";13
206;"";"Rozmiar:select:1";"182/96";"";"";"";"";"";"";"";"";40
206;"";"Rozmiar:select:1";"182/100";"";"";"";"";"";"";"";"";17
206;"";"Rozmiar:select:1";"182/104";"";"";"";"";"";"";"";"";12
206;"";"Rozmiar:select:1";"182/108";"";"";"";"";"";"";"";"";24
206;"";"Rozmiar:select:1";"182/112";"";"";"";"";"";"";"";"";39
206;"";"Rozmiar:select:1";"188/100";"";"";"";"";"";"";"";"";20
206;"";"Rozmiar:select:1";"188/104";"";"";"";"";"";"";"";"";12
206;"";"Rozmiar:select:1";"188/108";"";"";"";"";"";"";"";"";49
207;"";"Rozmiar:select:1";"170/100";"";"";"";"";"";"";"";"";48
207;"";"Rozmiar:select:1";"170/104";"";"";"";"";"";"";"";"";29
207;"";"Rozmiar:select:1";"170/108";"";"";"";"";"";"";"";"";46
207;"";"Rozmiar:select:1";"170/112";"";"";"";"";"";"";"";"";45
207;"";"Rozmiar:select:1";"176/96";"";"";"";"";"";"";"";"";40
207;"";"Rozmiar:select:1";"176/100";"";"";"";"";"";"";"";"";17
207;"";"Rozmiar:select:1";"176/104";"";"";"";"";"";"";"";"";13
207;"";"Rozmiar:select:1";"176/108";"";"";"";"";"";"";"";"";17
207;"";"Rozmiar:select:1";"176/112";"";"";"";"";"";"";"";"";35
207;"";"Rozmiar:select:1";"176/116";"";"";"";"";"";"";"";"";33
207;"";"Rozmiar:select:1";"176/120";"";"";"";"";"";"";"";"";36
207;"";"Rozmiar:select:1";"176/124";"";"";"";"";"";"";"";"";46
207;"";"Rozmiar:select:1";"182/100";"";"";"";"";"";"";"";"";13
207;"";"Rozmiar:select:1";"182/104";"";"";"";"";"";"";"";"";25
207;"";"Rozmiar:select:1";"182/108";"";"";"";"";"";"";"";"";47
207;"";"Rozmiar:select:1";"182/112";"";"";"";"";"";"";"";"";41
207;"";"Rozmiar:select:1";"182/116";"";"";"";"";"";"";"";"";46
207;"";"Rozmiar:select:1";"182/120";"";"";"";"";"";"";"";"";32
207;"";"Rozmiar:select:1";"182/124";"";"";"";"";"";"";"";"";45
207;"";"Rozmiar:select:1";"188/104";"";"";"";"";"";"";"";"";11
207;"";"Rozmiar:select:1";"188/108";"";"";"";"";"";"";"";"";20
207;"";"Rozmiar:select:1";"188/112";"";"";"";"";"";"";"";"";30
207;"";"Rozmiar:select:1";"188/116";"";"";"";"";"";"";"";"";12
207;"";"Rozmiar:select:1";"188/120";"";"";"";"";"";"";"";"";15
207;"";"Rozmiar:select:1";"188/124";"";"";"";"";"";"";"";"";35
208;"";"Rozmiar:select:1";"46";"";"";"";"";"";"";"";"";15
208;"";"Rozmiar:select:1";"48";"";"";"";"";"";"";"";"";31
208;"";"Rozmiar:select:1";"50";"";"";"";"";"";"";"";"";21
208;"";"Rozmiar:select:1";"52";"";"";"";"";"";"";"";"";40
208;"";"Rozmiar:select:1";"54";"";"";"";"";"";"";"";"";37
208;"";"Rozmiar:select:1";"56";"";"";"";"";"";"";"";"";11
208;"";"Rozmiar:select:1";"58";"";"";"";"";"";"";"";"";21
208;"";"Rozmiar:select:1";"60";"";"";"";"";"";"";"";"";48
208;"";"Rozmiar:select:1";"62";"";"";"";"";"";"";"";"";49
208;"";"Rozmiar:select:1";"94";"";"";"";"";"";"";"";"";31
208;"";"Rozmiar:select:1";"98";"";"";"";"";"";"";"";"";31
208;"";"Rozmiar:select:1";"102";"";"";"";"";"";"";"";"";35
208;"";"Rozmiar:select:1";"106";"";"";"";"";"";"";"";"";42
208;"";"Rozmiar:select:1";"110";"";"";"";"";"";"";"";"";50
209;"";"Rozmiar:select:1";"170/96";"";"";"";"";"";"";"";"";50
209;"";"Rozmiar:select:1";"170/100";"";"";"";"";"";"";"";"";13
209;"";"Rozmiar:select:1";"170/104";"";"";"";"";"";"";"";"";34
209;"";"Rozmiar:select:1";"176/92";"";"";"";"";"";"";"";"";11
209;"";"Rozmiar:select:1";"176/96";"";"";"";"";"";"";"";"";29
209;"";"Rozmiar:select:1";"176/100";"";"";"";"";"";"";"";"";22
209;"";"Rozmiar:select:1";"176/104";"";"";"";"";"";"";"";"";47
209;"";"Rozmiar:select:1";"176/108";"";"";"";"";"";"";"";"";34
209;"";"Rozmiar:select:1";"176/112";"";"";"";"";"";"";"";"";49
209;"";"Rozmiar:select:1";"176/116";"";"";"";"";"";"";"";"";48
209;"";"Rozmiar:select:1";"182/96";"";"";"";"";"";"";"";"";31
209;"";"Rozmiar:select:1";"182/100";"";"";"";"";"";"";"";"";25
209;"";"Rozmiar:select:1";"182/104";"";"";"";"";"";"";"";"";34
209;"";"Rozmiar:select:1";"182/108";"";"";"";"";"";"";"";"";49
209;"";"Rozmiar:select:1";"182/112";"";"";"";"";"";"";"";"";12
209;"";"Rozmiar:select:1";"182/116";"";"";"";"";"";"";"";"";42
209;"";"Rozmiar:select:1";"188/100";"";"";"";"";"";"";"";"";47
209;"";"Rozmiar:select:1";"188/104";"";"";"";"";"";"";"";"";40
209;"";"Rozmiar:select:1";"188/108";"";"";"";"";"";"";"";"";17
209;"";"Rozmiar:select:1";"188/112";"";"";"";"";"";"";"";"";44
209;"";"Rozmiar:select:1";"188/116";"";"";"";"";"";"";"";"";13
209;"";"Rozmiar:select:1";"194/104";"";"";"";"";"";"";"";"";26
209;"";"Rozmiar:select:1";"194/108";"";"";"";"";"";"";"";"";10
209;"";"Rozmiar:select:1";"194/112";"";"";"";"";"";"";"";"";32
209;"";"Rozmiar:select:1";"194/116";"";"";"";"";"";"";"";"";19
210;"";"Rozmiar:select:1";"170/96";"";"";"";"";"";"";"";"";41
210;"";"Rozmiar:select:1";"170/100";"";"";"";"";"";"";"";"";26
210;"";"Rozmiar:select:1";"170/104";"";"";"";"";"";"";"";"";12
210;"";"Rozmiar:select:1";"176/92";"";"";"";"";"";"";"";"";37
210;"";"Rozmiar:select:1";"176/96";"";"";"";"";"";"";"";"";20
210;"";"Rozmiar:select:1";"176/100";"";"";"";"";"";"";"";"";41
210;"";"Rozmiar:select:1";"176/104";"";"";"";"";"";"";"";"";28
210;"";"Rozmiar:select:1";"176/108";"";"";"";"";"";"";"";"";31
210;"";"Rozmiar:select:1";"176/112";"";"";"";"";"";"";"";"";43
210;"";"Rozmiar:select:1";"176/116";"";"";"";"";"";"";"";"";42
210;"";"Rozmiar:select:1";"182/96";"";"";"";"";"";"";"";"";22
210;"";"Rozmiar:select:1";"182/100";"";"";"";"";"";"";"";"";25
210;"";"Rozmiar:select:1";"182/104";"";"";"";"";"";"";"";"";14
210;"";"Rozmiar:select:1";"182/108";"";"";"";"";"";"";"";"";12
210;"";"Rozmiar:select:1";"182/112";"";"";"";"";"";"";"";"";21
210;"";"Rozmiar:select:1";"182/116";"";"";"";"";"";"";"";"";32
210;"";"Rozmiar:select:1";"188/100";"";"";"";"";"";"";"";"";43
210;"";"Rozmiar:select:1";"188/104";"";"";"";"";"";"";"";"";33
210;"";"Rozmiar:select:1";"188/108";"";"";"";"";"";"";"";"";50
210;"";"Rozmiar:select:1";"188/112";"";"";"";"";"";"";"";"";29
210;"";"Rozmiar:select:1";"188/116";"";"";"";"";"";"";"";"";31
210;"";"Rozmiar:select:1";"194/104";"";"";"";"";"";"";"";"";20
210;"";"Rozmiar:select:1";"194/108";"";"";"";"";"";"";"";"";14
210;"";"Rozmiar:select:1";"194/112";"";"";"";"";"";"";"";"";43
211;"";"Rozmiar:select:1";"176/96";"";"";"";"";"";"";"";"";35
211;"";"Rozmiar:select:1";"176/100";"";"";"";"";"";"";"";"";44
211;"";"Rozmiar:select:1";"176/104";"";"";"";"";"";"";"";"";15
211;"";"Rozmiar:select:1";"176/108";"";"";"";"";"";"";"";"";45
211;"";"Rozmiar:select:1";"176/112";"";"";"";"";"";"";"";"";27
211;"";"Rozmiar:select:1";"182/100";"";"";"";"";"";"";"";"";30
211;"";"Rozmiar:select:1";"182/104";"";"";"";"";"";"";"";"";46
211;"";"Rozmiar:select:1";"182/108";"";"";"";"";"";"";"";"";40
211;"";"Rozmiar:select:1";"182/112";"";"";"";"";"";"";"";"";23
211;"";"Rozmiar:select:1";"188/104";"";"";"";"";"";"";"";"";40
211;"";"Rozmiar:select:1";"188/108";"";"";"";"";"";"";"";"";24
211;"";"Rozmiar:select:1";"188/112";"";"";"";"";"";"";"";"";15
211;"";"Rozmiar:select:1";"188/116";"";"";"";"";"";"";"";"";26
212;"";"Rozmiar:select:1";"170/96";"";"";"";"";"";"";"";"";42
212;"";"Rozmiar:select:1";"170/100";"";"";"";"";"";"";"";"";40
212;"";"Rozmiar:select:1";"176/96";"";"";"";"";"";"";"";"";27
212;"";"Rozmiar:select:1";"176/100";"";"";"";"";"";"";"";"";32
212;"";"Rozmiar:select:1";"176/104";"";"";"";"";"";"";"";"";44
212;"";"Rozmiar:select:1";"176/108";"";"";"";"";"";"";"";"";43
212;"";"Rozmiar:select:1";"176/112";"";"";"";"";"";"";"";"";45
212;"";"Rozmiar:select:1";"182/100";"";"";"";"";"";"";"";"";15
212;"";"Rozmiar:select:1";"182/104";"";"";"";"";"";"";"";"";28
212;"";"Rozmiar:select:1";"182/108";"";"";"";"";"";"";"";"";15
212;"";"Rozmiar:select:1";"182/112";"";"";"";"";"";"";"";"";30
212;"";"Rozmiar:select:1";"182/116";"";"";"";"";"";"";"";"";47
212;"";"Rozmiar:select:1";"188/104";"";"";"";"";"";"";"";"";20
212;"";"Rozmiar:select:1";"188/108";"";"";"";"";"";"";"";"";24
212;"";"Rozmiar:select:1";"188/112";"";"";"";"";"";"";"";"";15
212;"";"Rozmiar:select:1";"188/116";"";"";"";"";"";"";"";"";16
213;"";"Rozmiar:select:1";"170/96";"";"";"";"";"";"";"";"";22
213;"";"Rozmiar:select:1";"170/100";"";"";"";"";"";"";"";"";26
213;"";"Rozmiar:select:1";"170/104";"";"";"";"";"";"";"";"";30
213;"";"Rozmiar:select:1";"176/92";"";"";"";"";"";"";"";"";22
213;"";"Rozmiar:select:1";"176/96";"";"";"";"";"";"";"";"";39
213;"";"Rozmiar:select:1";"176/100";"";"";"";"";"";"";"";"";14
213;"";"Rozmiar:select:1";"176/104";"";"";"";"";"";"";"";"";26
213;"";"Rozmiar:select:1";"176/108";"";"";"";"";"";"";"";"";24
213;"";"Rozmiar:select:1";"176/112";"";"";"";"";"";"";"";"";18
213;"";"Rozmiar:select:1";"176/116";"";"";"";"";"";"";"";"";25
213;"";"Rozmiar:select:1";"182/96";"";"";"";"";"";"";"";"";10
213;"";"Rozmiar:select:1";"182/100";"";"";"";"";"";"";"";"";43
213;"";"Rozmiar:select:1";"182/104";"";"";"";"";"";"";"";"";42
213;"";"Rozmiar:select:1";"182/108";"";"";"";"";"";"";"";"";22
213;"";"Rozmiar:select:1";"182/112";"";"";"";"";"";"";"";"";50
213;"";"Rozmiar:select:1";"182/116";"";"";"";"";"";"";"";"";31
213;"";"Rozmiar:select:1";"188/100";"";"";"";"";"";"";"";"";16
213;"";"Rozmiar:select:1";"188/104";"";"";"";"";"";"";"";"";37
213;"";"Rozmiar:select:1";"188/108";"";"";"";"";"";"";"";"";12
213;"";"Rozmiar:select:1";"188/112";"";"";"";"";"";"";"";"";15
213;"";"Rozmiar:select:1";"188/116";"";"";"";"";"";"";"";"";46
213;"";"Rozmiar:select:1";"194/104";"";"";"";"";"";"";"";"";19
213;"";"Rozmiar:select:1";"194/108";"";"";"";"";"";"";"";"";40
213;"";"Rozmiar:select:1";"194/112";"";"";"";"";"";"";"";"";24
213;"";"Rozmiar:select:1";"194/116";"";"";"";"";"";"";"";"";39
214;"";"Rozmiar:select:1";"170/96";"";"";"";"";"";"";"";"";41
214;"";"Rozmiar:select:1";"170/100";"";"";"";"";"";"";"";"";15
214;"";"Rozmiar:select:1";"170/104";"";"";"";"";"";"";"";"";40
214;"";"Rozmiar:select:1";"176/92";"";"";"";"";"";"";"";"";16
214;"";"Rozmiar:select:1";"176/96";"";"";"";"";"";"";"";"";29
214;"";"Rozmiar:select:1";"176/100";"";"";"";"";"";"";"";"";19
214;"";"Rozmiar:select:1";"176/104";"";"";"";"";"";"";"";"";37
214;"";"Rozmiar:select:1";"176/108";"";"";"";"";"";"";"";"";18
214;"";"Rozmiar:select:1";"176/112";"";"";"";"";"";"";"";"";48
214;"";"Rozmiar:select:1";"176/116";"";"";"";"";"";"";"";"";33
214;"";"Rozmiar:select:1";"182/96";"";"";"";"";"";"";"";"";46
214;"";"Rozmiar:select:1";"182/100";"";"";"";"";"";"";"";"";21
214;"";"Rozmiar:select:1";"182/104";"";"";"";"";"";"";"";"";26
214;"";"Rozmiar:select:1";"182/108";"";"";"";"";"";"";"";"";12
214;"";"Rozmiar:select:1";"182/112";"";"";"";"";"";"";"";"";49
214;"";"Rozmiar:select:1";"182/116";"";"";"";"";"";"";"";"";13
214;"";"Rozmiar:select:1";"188/100";"";"";"";"";"";"";"";"";26
214;"";"Rozmiar:select:1";"188/104";"";"";"";"";"";"";"";"";21
214;"";"Rozmiar:select:1";"188/108";"";"";"";"";"";"";"";"";45
214;"";"Rozmiar:select:1";"188/112";"";"";"";"";"";"";"";"";25
214;"";"Rozmiar:select:1";"188/116";"";"";"";"";"";"";"";"";20
214;"";"Rozmiar:select:1";"194/104";"";"";"";"";"";"";"";"";42
214;"";"Rozmiar:select:1";"194/108";"";"";"";"";"";"";"";"";39
214;"";"Rozmiar:select:1";"194/112";"";"";"";"";"";"";"";"";26
214;"";"Rozmiar:select:1";"194/116";"";"";"";"";"";"";"";"";50
215;"";"Rozmiar:select:1";"170/96";"";"";"";"";"";"";"";"";37
215;"";"Rozmiar:select:1";"170/100";"";"";"";"";"";"";"";"";41
215;"";"Rozmiar:select:1";"176/92";"";"";"";"";"";"";"";"";32
215;"";"Rozmiar:select:1";"176/96";"";"";"";"";"";"";"";"";43
215;"";"Rozmiar:select:1";"176/100";"";"";"";"";"";"";"";"";14
215;"";"Rozmiar:select:1";"176/104";"";"";"";"";"";"";"";"";12
215;"";"Rozmiar:select:1";"176/108";"";"";"";"";"";"";"";"";14
215;"";"Rozmiar:select:1";"176/112";"";"";"";"";"";"";"";"";34
215;"";"Rozmiar:select:1";"182/96";"";"";"";"";"";"";"";"";40
215;"";"Rozmiar:select:1";"182/100";"";"";"";"";"";"";"";"";44
215;"";"Rozmiar:select:1";"182/104";"";"";"";"";"";"";"";"";26
215;"";"Rozmiar:select:1";"182/108";"";"";"";"";"";"";"";"";43
215;"";"Rozmiar:select:1";"182/112";"";"";"";"";"";"";"";"";20
215;"";"Rozmiar:select:1";"182/116";"";"";"";"";"";"";"";"";15
215;"";"Rozmiar:select:1";"188/100";"";"";"";"";"";"";"";"";43
215;"";"Rozmiar:select:1";"188/104";"";"";"";"";"";"";"";"";38
215;"";"Rozmiar:select:1";"188/108";"";"";"";"";"";"";"";"";24
215;"";"Rozmiar:select:1";"188/112";"";"";"";"";"";"";"";"";23
215;"";"Rozmiar:select:1";"188/116";"";"";"";"";"";"";"";"";11
215;"";"Rozmiar:select:1";"194/108";"";"";"";"";"";"";"";"";19
215;"";"Rozmiar:select:1";"194/116";"";"";"";"";"";"";"";"";31
216;"";"Rozmiar:select:1";"170/108";"";"";"";"";"";"";"";"";12
216;"";"Rozmiar:select:1";"170/112";"";"";"";"";"";"";"";"";20
216;"";"Rozmiar:select:1";"176/100";"";"";"";"";"";"";"";"";48
216;"";"Rozmiar:select:1";"176/104";"";"";"";"";"";"";"";"";16
216;"";"Rozmiar:select:1";"176/108";"";"";"";"";"";"";"";"";21
216;"";"Rozmiar:select:1";"176/112";"";"";"";"";"";"";"";"";10
216;"";"Rozmiar:select:1";"176/116";"";"";"";"";"";"";"";"";13
216;"";"Rozmiar:select:1";"182/100";"";"";"";"";"";"";"";"";31
216;"";"Rozmiar:select:1";"182/104";"";"";"";"";"";"";"";"";34
216;"";"Rozmiar:select:1";"182/108";"";"";"";"";"";"";"";"";10
216;"";"Rozmiar:select:1";"182/112";"";"";"";"";"";"";"";"";12
216;"";"Rozmiar:select:1";"182/116";"";"";"";"";"";"";"";"";35
216;"";"Rozmiar:select:1";"182/120";"";"";"";"";"";"";"";"";45
216;"";"Rozmiar:select:1";"182/124";"";"";"";"";"";"";"";"";36
216;"";"Rozmiar:select:1";"188/104";"";"";"";"";"";"";"";"";30
216;"";"Rozmiar:select:1";"188/112";"";"";"";"";"";"";"";"";40
217;"";"Rozmiar:select:1";"170/100";"";"";"";"";"";"";"";"";12
217;"";"Rozmiar:select:1";"170/104";"";"";"";"";"";"";"";"";30
217;"";"Rozmiar:select:1";"170/108";"";"";"";"";"";"";"";"";21
217;"";"Rozmiar:select:1";"170/112";"";"";"";"";"";"";"";"";43
217;"";"Rozmiar:select:1";"176/96";"";"";"";"";"";"";"";"";42
217;"";"Rozmiar:select:1";"176/100";"";"";"";"";"";"";"";"";29
217;"";"Rozmiar:select:1";"176/104";"";"";"";"";"";"";"";"";23
217;"";"Rozmiar:select:1";"176/108";"";"";"";"";"";"";"";"";26
217;"";"Rozmiar:select:1";"176/112";"";"";"";"";"";"";"";"";16
217;"";"Rozmiar:select:1";"176/116";"";"";"";"";"";"";"";"";26
217;"";"Rozmiar:select:1";"176/120";"";"";"";"";"";"";"";"";50
217;"";"Rozmiar:select:1";"176/124";"";"";"";"";"";"";"";"";38
217;"";"Rozmiar:select:1";"182/100";"";"";"";"";"";"";"";"";16
217;"";"Rozmiar:select:1";"182/104";"";"";"";"";"";"";"";"";31
217;"";"Rozmiar:select:1";"182/108";"";"";"";"";"";"";"";"";35
217;"";"Rozmiar:select:1";"182/112";"";"";"";"";"";"";"";"";12
217;"";"Rozmiar:select:1";"182/116";"";"";"";"";"";"";"";"";30
217;"";"Rozmiar:select:1";"182/120";"";"";"";"";"";"";"";"";34
217;"";"Rozmiar:select:1";"188/104";"";"";"";"";"";"";"";"";18
217;"";"Rozmiar:select:1";"188/108";"";"";"";"";"";"";"";"";48
217;"";"Rozmiar:select:1";"188/112";"";"";"";"";"";"";"";"";40
217;"";"Rozmiar:select:1";"188/116";"";"";"";"";"";"";"";"";46
217;"";"Rozmiar:select:1";"188/120";"";"";"";"";"";"";"";"";16
217;"";"Rozmiar:select:1";"188/124";"";"";"";"";"";"";"";"";24
218;"";"Rozmiar:select:1";"170/96";"";"";"";"";"";"";"";"";45
218;"";"Rozmiar:select:1";"170/100";"";"";"";"";"";"";"";"";39
