"Identyfikator Produktu (ID)";"Indeks produktu";"Atrybut (Nazwa:Typ:Pozycja)*";"Wartość (Wartość:Pozycja)*";"Identyfikator dostawcy";"Indeks";"kod EAN13";"Kod kreskowy UPC";"MPN";"Koszt własny";"Wpływ na cenę";"Podatek ekologiczny";"Ilość"
194;"";"Rozmiar:select:1";"200/102";"";"";"";"";"";"";"";"";39
195;"";"Rozmiar:select:1";"164/96";"";"";"";"";"";"";"";"";40
195;"";"Rozmiar:select:1";"164/100";"";"";"";"";"";"";"";"";22
195;"";"Rozmiar:select:1";"170/88";"";"";"";"";"";"";"";"";47
195;"";"Rozmiar:select:1";"170/92";"";"";"";"";"";"";"";"";13
195;"";"Rozmiar:select:1";"170/96";"";"";"";"";"";"";"";"";48
195;"";"Rozmiar:select:1";"170/100";"";"";"";"";"";"";"";"";37
195;"";"Rozmiar:select:1";"170/104";"";"";"";"";"";"";"";"";37
195;"";"Rozmiar:select:1";"170/108";"";"";"";"";"";"";"";"";38
195;"";"Rozmiar:select:1";"170/112";"";"";"";"";"";"";"";"";39
195;"";"Rozmiar:select:1";"176/88";"";"";"";"";"";"";"";"";13
195;"";"Rozmiar:select:1";"176/92";"";"";"";"";"";"";"";"";36
195;"";"Rozmiar:select:1";"176/96";"";"";"";"";"";"";"";"";16
195;"";"Rozmiar:select:1";"176/100";"";"";"";"";"";"";"";"";49
195;"";"Rozmiar:select:1";"176/104";"";"";"";"";"";"";"";"";22
195;"";"Rozmiar:select:1";"176/108";"";"";"";"";"";"";"";"";44
195;"";"Rozmiar:select:1";"176/112";"";"";"";"";"";"";"";"";18
195;"";"Rozmiar:select:1";"176/116";"";"";"";"";"";"";"";"";39
195;"";"Rozmiar:select:1";"176/120";"";"";"";"";"";"";"";"";11
195;"";"Rozmiar:select:1";"182/92";"";"";"";"";"";"";"";"";28
195;"";"Rozmiar:select:1";"182/96";"";"";"";"";"";"";"";"";12
195;"";"Rozmiar:select:1";"182/100";"";"";"";"";"";"";"";"";47
195;"";"Rozmiar:select:1";"182/104";"";"";"";"";"";"";"";"";13
195;"";"Rozmiar:select:1";"182/108";"";"";"";"";"";"";"";"";13
195;"";"Rozmiar:select:1";"182/112";"";"";"";"";"";"";"";"";25
195;"";"Rozmiar:select:1";"182/116";"";"";"";"";"";"";"";"";19
195;"";"Rozmiar:select:1";"182/120";"";"";"";"";"";"";"";"";26
195;"";"Rozmiar:select:1";"188/96";"";"";"";"";"";"";"";"";18
195;"";"Rozmiar:select:1";"188/100";"";"";"";"";"";"";"";"";24
195;"";"Rozmiar:select:1";"188/104";"";"";"";"";"";"";"";"";12
195;"";"Rozmiar:select:1";"188/108";"";"";"";"";"";"";"";"";17
195;"";"Rozmiar:select:1";"188/112";"";"";"";"";"";"";"";"";41
195;"";"Rozmiar:select:1";"188/116";"";"";"";"";"";"";"";"";10
195;"";"Rozmiar:select:1";"188/120";"";"";"";"";"";"";"";"";27
195;"";"Rozmiar:select:1";"194/104";"";"";"";"";"";"";"";"";47
195;"";"Rozmiar:select:1";"194/108";"";"";"";"";"";"";"";"";31
195;"";"Rozmiar:select:1";"194/112";"";"";"";"";"";"";"";"";50
195;"";"Rozmiar:select:1";"200/104";"";"";"";"";"";"";"";"";14
195;"";"Rozmiar:select:1";"200/108";"";"";"";"";"";"";"";"";15
196;"";"Rozmiar:select:1";"164/82";"";"";"";"";"";"";"";"";21
196;"";"Rozmiar:select:1";"164/86";"";"";"";"";"";"";"";"";23
196;"";"Rozmiar:select:1";"170/74";"";"";"";"";"";"";"";"";35
196;"";"Rozmiar:select:1";"170/78";"";"";"";"";"";"";"";"";30
196;"";"Rozmiar:select:1";"170/82";"";"";"";"";"";"";"";"";36
196;"";"Rozmiar:select:1";"170/86";"";"";"";"";"";"";"";"";17
196;"";"Rozmiar:select:1";"170/90";"";"";"";"";"";"";"";"";37
196;"";"Rozmiar:select:1";"170/94";"";"";"";"";"";"";"";"";45
196;"";"Rozmiar:select:1";"170/98";"";"";"";"";"";"";"";"";24
196;"";"Rozmiar:select:1";"176/74";"";"";"";"";"";"";"";"";37
196;"";"Rozmiar:select:1";"176/78";"";"";"";"";"";"";"";"";48
196;"";"Rozmiar:select:1";"176/82";"";"";"";"";"";"";"";"";50
196;"";"Rozmiar:select:1";"176/86";"";"";"";"";"";"";"";"";10
196;"";"Rozmiar:select:1";"176/90";"";"";"";"";"";"";"";"";30
196;"";"Rozmiar:select:1";"176/94";"";"";"";"";"";"";"";"";42
196;"";"Rozmiar:select:1";"176/98";"";"";"";"";"";"";"";"";50
196;"";"Rozmiar:select:1";"176/102";"";"";"";"";"";"";"";"";23
196;"";"Rozmiar:select:1";"176/106";"";"";"";"";"";"";"";"";42
196;"";"Rozmiar:select:1";"182/78";"";"";"";"";"";"";"";"";14
196;"";"Rozmiar:select:1";"182/82";"";"";"";"";"";"";"";"";20
196;"";"Rozmiar:select:1";"182/86";"";"";"";"";"";"";"";"";29
196;"";"Rozmiar:select:1";"182/90";"";"";"";"";"";"";"";"";33
196;"";"Rozmiar:select:1";"182/94";"";"";"";"";"";"";"";"";46
196;"";"Rozmiar:select:1";"182/98";"";"";"";"";"";"";"";"";36
196;"";"Rozmiar:select:1";"182/102";"";"";"";"";"";"";"";"";39
196;"";"Rozmiar:select:1";"182/106";"";"";"";"";"";"";"";"";38
196;"";"Rozmiar:select:1";"188/82";"";"";"";"";"";"";"";"";28
196;"";"Rozmiar:select:1";"188/86";"";"";"";"";"";"";"";"";50
196;"";"Rozmiar:select:1";"188/90";"";"";"";"";"";"";"";"";13
196;"";"Rozmiar:select:1";"188/94";"";"";"";"";"";"";"";"";21
196;"";"Rozmiar:select:1";"188/98";"";"";"";"";"";"";"";"";40
196;"";"Rozmiar:select:1";"188/102";"";"";"";"";"";"";"";"";25
196;"";"Rozmiar:select:1";"188/106";"";"";"";"";"";"";"";"";32
196;"";"Rozmiar:select:1";"194/90";"";"";"";"";"";"";"";"";37
196;"";"Rozmiar:select:1";"194/94";"";"";"";"";"";"";"";"";11
196;"";"Rozmiar:select:1";"194/98";"";"";"";"";"";"";"";"";14
196;"";"Rozmiar:select:1";"200/90";"";"";"";"";"";"";"";"";16
196;"";"Rozmiar:select:1";"200/94";"";"";"";"";"";"";"";"";38
197;"";"Rozmiar:select:1";"164/104";"";"";"";"";"";"";"";"";43
197;"";"Rozmiar:select:1";"164/108";"";"";"";"";"";"";"";"";21
197;"";"Rozmiar:select:1";"170/100";"";"";"";"";"";"";"";"";44
197;"";"Rozmiar:select:1";"170/104";"";"";"";"";"";"";"";"";47
197;"";"Rozmiar:select:1";"170/108";"";"";"";"";"";"";"";"";43
197;"";"Rozmiar:select:1";"170/112";"";"";"";"";"";"";"";"";18
197;"";"Rozmiar:select:1";"170/116";"";"";"";"";"";"";"";"";48
197;"";"Rozmiar:select:1";"176/100";"";"";"";"";"";"";"";"";20
197;"";"Rozmiar:select:1";"176/104";"";"";"";"";"";"";"";"";45
197;"";"Rozmiar:select:1";"176/108";"";"";"";"";"";"";"";"";21
197;"";"Rozmiar:select:1";"176/112";"";"";"";"";"";"";"";"";26
197;"";"Rozmiar:select:1";"176/116";"";"";"";"";"";"";"";"";47
197;"";"Rozmiar:select:1";"176/120";"";"";"";"";"";"";"";"";29
197;"";"Rozmiar:select:1";"176/124";"";"";"";"";"";"";"";"";13
197;"";"Rozmiar:select:1";"176/128";"";"";"";"";"";"";"";"";40
197;"";"Rozmiar:select:1";"182/100";"";"";"";"";"";"";"";"";48
197;"";"Rozmiar:select:1";"182/104";"";"";"";"";"";"";"";"";20
197;"";"Rozmiar:select:1";"182/108";"";"";"";"";"";"";"";"";50
197;"";"Rozmiar:select:1";"182/112";"";"";"";"";"";"";"";"";41
197;"";"Rozmiar:select:1";"182/116";"";"";"";"";"";"";"";"";50
197;"";"Rozmiar:select:1";"182/120";"";"";"";"";"";"";"";"";22
197;"";"Rozmiar:select:1";"182/124";"";"";"";"";"";"";"";"";14
197;"";"Rozmiar:select:1";"182/128";"";"";"";"";"";"";"";"";40
197;"";"Rozmiar:select:1";"188/104";"";"";"";"";"";"";"";"";19
197;"";"Rozmiar:select:1";"188/108";"";"";"";"";"";"";"";"";27
197;"";"Rozmiar:select:1";"188/112";"";"";"";"";"";"";"";"";22
197;"";"Rozmiar:select:1";"188/116";"";"";"";"";"";"";"";"";49
197;"";"Rozmiar:select:1";"188/120";"";"";"";"";"";"";"";"";33
197;"";"Rozmiar:select:1";"188/124";"";"";"";"";"";"";"";"";24
197;"";"Rozmiar:select:1";"188/128";"";"";"";"";"";"";"";"";13
197;"";"Rozmiar:select:1";"194/116";"";"";"";"";"";"";"";"";21
197;"";"Rozmiar:select:1";"194/120";"";"";"";"";"";"";"";"";11
197;"";"Rozmiar:select:1";"200/112";"";"";"";"";"";"";"";"";13
198;"";"Rozmiar:select:1";"164/90";"";"";"";"";"";"";"";"";22
198;"";"Rozmiar:select:1";"164/94";"";"";"";"";"";"";"";"";21
198;"";"Rozmiar:select:1";"170/86";"";"";"";"";"";"";"";"";39
198;"";"Rozmiar:select:1";"170/90";"";"";"";"";"";"";"";"";35
198;"";"Rozmiar:select:1";"170/94";"";"";"";"";"";"";"";"";18
198;"";"Rozmiar:select:1";"170/98";"";"";"";"";"";"";"";"";34
198;"";"Rozmiar:select:1";"170/102";"";"";"";"";"";"";"";"";43
198;"";"Rozmiar:select:1";"176/86";"";"";"";"";"";"";"";"";16
198;"";"Rozmiar:select:1";"176/90";"";"";"";"";"";"";"";"";12
198;"";"Rozmiar:select:1";"176/94";"";"";"";"";"";"";"";"";13
198;"";"Rozmiar:select:1";"176/98";"";"";"";"";"";"";"";"";39
198;"";"Rozmiar:select:1";"176/102";"";"";"";"";"";"";"";"";19
198;"";"Rozmiar:select:1";"176/106";"";"";"";"";"";"";"";"";46
198;"";"Rozmiar:select:1";"176/110";"";"";"";"";"";"";"";"";49
198;"";"Rozmiar:select:1";"176/114";"";"";"";"";"";"";"";"";12
198;"";"Rozmiar:select:1";"182/86";"";"";"";"";"";"";"";"";18
198;"";"Rozmiar:select:1";"182/90";"";"";"";"";"";"";"";"";26
198;"";"Rozmiar:select:1";"182/94";"";"";"";"";"";"";"";"";42
198;"";"Rozmiar:select:1";"182/98";"";"";"";"";"";"";"";"";43
198;"";"Rozmiar:select:1";"182/102";"";"";"";"";"";"";"";"";20
198;"";"Rozmiar:select:1";"182/106";"";"";"";"";"";"";"";"";49
198;"";"Rozmiar:select:1";"182/110";"";"";"";"";"";"";"";"";48
198;"";"Rozmiar:select:1";"182/114";"";"";"";"";"";"";"";"";50
198;"";"Rozmiar:select:1";"188/94";"";"";"";"";"";"";"";"";12
198;"";"Rozmiar:select:1";"188/98";"";"";"";"";"";"";"";"";29
198;"";"Rozmiar:select:1";"188/102";"";"";"";"";"";"";"";"";12
198;"";"Rozmiar:select:1";"188/106";"";"";"";"";"";"";"";"";26
198;"";"Rozmiar:select:1";"188/110";"";"";"";"";"";"";"";"";45
198;"";"Rozmiar:select:1";"188/114";"";"";"";"";"";"";"";"";49
198;"";"Rozmiar:select:1";"194/102";"";"";"";"";"";"";"";"";30
198;"";"Rozmiar:select:1";"194/106";"";"";"";"";"";"";"";"";14
198;"";"Rozmiar:select:1";"200/98";"";"";"";"";"";"";"";"";18
198;"";"Rozmiar:select:1";"200/102";"";"";"";"";"";"";"";"";25
199;"";"Rozmiar:select:1";"164/96";"";"";"";"";"";"";"";"";17
199;"";"Rozmiar:select:1";"164/100";"";"";"";"";"";"";"";"";20
199;"";"Rozmiar:select:1";"170/88";"";"";"";"";"";"";"";"";19
199;"";"Rozmiar:select:1";"170/92";"";"";"";"";"";"";"";"";12
199;"";"Rozmiar:select:1";"170/96";"";"";"";"";"";"";"";"";23
199;"";"Rozmiar:select:1";"170/100";"";"";"";"";"";"";"";"";36
199;"";"Rozmiar:select:1";"170/104";"";"";"";"";"";"";"";"";19
199;"";"Rozmiar:select:1";"170/108";"";"";"";"";"";"";"";"";23
199;"";"Rozmiar:select:1";"176/88";"";"";"";"";"";"";"";"";50
199;"";"Rozmiar:select:1";"176/92";"";"";"";"";"";"";"";"";12
199;"";"Rozmiar:select:1";"176/96";"";"";"";"";"";"";"";"";46
199;"";"Rozmiar:select:1";"176/100";"";"";"";"";"";"";"";"";45
199;"";"Rozmiar:select:1";"176/104";"";"";"";"";"";"";"";"";31
199;"";"Rozmiar:select:1";"176/108";"";"";"";"";"";"";"";"";18
199;"";"Rozmiar:select:1";"176/112";"";"";"";"";"";"";"";"";27
199;"";"Rozmiar:select:1";"176/116";"";"";"";"";"";"";"";"";48
199;"";"Rozmiar:select:1";"182/92";"";"";"";"";"";"";"";"";42
199;"";"Rozmiar:select:1";"182/96";"";"";"";"";"";"";"";"";43
199;"";"Rozmiar:select:1";"182/100";"";"";"";"";"";"";"";"";42
199;"";"Rozmiar:select:1";"182/104";"";"";"";"";"";"";"";"";40
199;"";"Rozmiar:select:1";"182/108";"";"";"";"";"";"";"";"";35
199;"";"Rozmiar:select:1";"182/112";"";"";"";"";"";"";"";"";10
199;"";"Rozmiar:select:1";"182/116";"";"";"";"";"";"";"";"";21
199;"";"Rozmiar:select:1";"188/96";"";"";"";"";"";"";"";"";44
199;"";"Rozmiar:select:1";"188/100";"";"";"";"";"";"";"";"";44
199;"";"Rozmiar:select:1";"188/104";"";"";"";"";"";"";"";"";24
199;"";"Rozmiar:select:1";"188/108";"";"";"";"";"";"";"";"";37
199;"";"Rozmiar:select:1";"188/112";"";"";"";"";"";"";"";"";28
199;"";"Rozmiar:select:1";"188/116";"";"";"";"";"";"";"";"";49
199;"";"Rozmiar:select:1";"194/100";"";"";"";"";"";"";"";"";47
199;"";"Rozmiar:select:1";"194/104";"";"";"";"";"";"";"";"";31
199;"";"Rozmiar:select:1";"194/108";"";"";"";"";"";"";"";"";21
199;"";"Rozmiar:select:1";"194/112";"";"";"";"";"";"";"";"";29
199;"";"Rozmiar:select:1";"200/104";"";"";"";"";"";"";"";"";38
199;"";"Rozmiar:select:1";"200/108";"";"";"";"";"";"";"";"";38
200;"";"Rozmiar:select:1";"176/96";"";"";"";"";"";"";"";"";41
200;"";"Rozmiar:select:1";"176/100";"";"";"";"";"";"";"";"";17
200;"";"Rozmiar:select:1";"176/104";"";"";"";"";"";"";"";"";40
200;"";"Rozmiar:select:1";"176/108";"";"";"";"";"";"";"";"";23
200;"";"Rozmiar:select:1";"182/100";"";"";"";"";"";"";"";"";35
200;"";"Rozmiar:select:1";"182/104";"";"";"";"";"";"";"";"";14
200;"";"Rozmiar:select:1";"182/108";"";"";"";"";"";"";"";"";11
200;"";"Rozmiar:select:1";"182/112";"";"";"";"";"";"";"";"";47
201;"";"Rozmiar:select:1";"176/100";"";"";"";"";"";"";"";"";34
201;"";"Rozmiar:select:1";"176/104";"";"";"";"";"";"";"";"";48
201;"";"Rozmiar:select:1";"176/108";"";"";"";"";"";"";"";"";28
201;"";"Rozmiar:select:1";"182/100";"";"";"";"";"";"";"";"";41
201;"";"Rozmiar:select:1";"182/108";"";"";"";"";"";"";"";"";48
201;"";"Rozmiar:select:1";"182/112";"";"";"";"";"";"";"";"";46
202;"";"Rozmiar:select:1";"176/100";"";"";"";"";"";"";"";"";49
202;"";"Rozmiar:select:1";"176/104";"";"";"";"";"";"";"";"";45
202;"";"Rozmiar:select:1";"176/108";"";"";"";"";"";"";"";"";32
202;"";"Rozmiar:select:1";"176/112";"";"";"";"";"";"";"";"";28
202;"";"Rozmiar:select:1";"182/100";"";"";"";"";"";"";"";"";35
202;"";"Rozmiar:select:1";"182/104";"";"";"";"";"";"";"";"";39
202;"";"Rozmiar:select:1";"182/108";"";"";"";"";"";"";"";"";47
203;"";"Rozmiar:select:1";"176/92";"";"";"";"";"";"";"";"";26
203;"";"Rozmiar:select:1";"176/96";"";"";"";"";"";"";"";"";27
203;"";"Rozmiar:select:1";"176/100";"";"";"";"";"";"";"";"";23
203;"";"Rozmiar:select:1";"176/104";"";"";"";"";"";"";"";"";21
203;"";"Rozmiar:select:1";"176/108";"";"";"";"";"";"";"";"";25
203;"";"Rozmiar:select:1";"182/96";"";"";"";"";"";"";"";"";15
203;"";"Rozmiar:select:1";"182/100";"";"";"";"";"";"";"";"";23
203;"";"Rozmiar:select:1";"182/104";"";"";"";"";"";"";"";"";38
203;"";"Rozmiar:select:1";"182/108";"";"";"";"";"";"";"";"";18
203;"";"Rozmiar:select:1";"182/112";"";"";"";"";"";"";"";"";28
203;"";"Rozmiar:select:1";"188/100";"";"";"";"";"";"";"";"";33
203;"";"Rozmiar:select:1";"188/104";"";"";"";"";"";"";"";"";32
203;"";"Rozmiar:select:1";"188/108";"";"";"";"";"";"";"";"";44
204;"";"Rozmiar:select:1";"176/92";"";"";"";"";"";"";"";"";50
204;"";"Rozmiar:select:1";"176/96";"";"";"";"";"";"";"";"";45
204;"";"Rozmiar:select:1";"176/100";"";"";"";"";"";"";"";"";44
204;"";"Rozmiar:select:1";"176/104";"";"";"";"";"";"";"";"";17
204;"";"Rozmiar:select:1";"176/108";"";"";"";"";"";"";"";"";20
204;"";"Rozmiar:select:1";"176/112";"";"";"";"";"";"";"";"";10
204;"";"Rozmiar:select:1";"182/96";"";"";"";"";"";"";"";"";29
204;"";"Rozmiar:select:1";"182/100";"";"";"";"";"";"";"";"";49
204;"";"Rozmiar:select:1";"182/104";"";"";"";"";"";"";"";"";49
204;"";"Rozmiar:select:1";"182/108";"";"";"";"";"";"";"";"";41
204;"";"Rozmiar:select:1";"182/112";"";"";"";"";"";"";"";"";11
204;"";"Rozmiar:select:1";"188/100";"";"";"";"";"";"";"";"";26
204;"";"Rozmiar:select:1";"188/104";"";"";"";"";"";"";"";"";22
204;"";"Rozmiar:select:1";"188/108";"";"";"";"";"";"";"";"";47
205;"";"Rozmiar:select:1";"176/92";"";"";"";"";"";"";"";"";25
205;"";"Rozmiar:select:1";"176/96";"";"";"";"";"";"";"";"";11
205;"";"Rozmiar:select:1";"176/100";"";"";"";"";"";"";"";"";49
205;"";"Rozmiar:select:1";"176/104";"";"";"";"";"";"";"";"";14
205;"";"Rozmiar:select:1";"176/108";"";"";"";"";"";"";"";"";38
205;"";"Rozmiar:select:1";"176/112";"";"";"";"";"";"";"";"";40
205;"";"Rozmiar:select:1";"182/96";"";"";"";"";"";"";"";"";16
205;"";"Rozmiar:select:1";"182/100";"";"";"";"";"";"";"";"";24
205;"";"Rozmiar:select:1";"182/104";"";"";"";"";"";"";"";"";21
205;"";"Rozmiar:select:1";"182/108";"";"";"";"";"";"";"";"";19
205;"";"Rozmiar:select:1";"182/112";"";"";"";"";"";"";"";"";27
205;"";"Rozmiar:select:1";"188/100";"";"";"";"";"";"";"";"";48
205;"";"Rozmiar:select:1";"188/104";"";"";"";"";"";"";"";"";17
205;"";"Rozmiar:select:1";"188/108";"";"";"";"";"";"";"";"";23
206;"";"Rozmiar:select:1";"176/96";"";"";"";"";"";"";"";"";10
206;"";"Rozmiar:select:1";"176/100";"";"";"";"";"";"";"";"";48
206;"";"Rozmiar:select:1";"176/104";"";"";"";"";"";"";"";"";27
206;"";"Rozmiar:select:1";"176/108";"";"";"";"";"";"";"";"";16
206;"";"Rozmiar:select:1";"176/112";"";"";"";"";"";"";"";"";32
206;"";"Rozmiar:select:1";"182/96";"";"";"";"";"";"";"";"";41
206;"";"Rozmiar:select:1";"182/100";"";"";"";"";"";"";"";"";33
206;"";"Rozmiar:select:1";"182/104";"";"";"";"";"";"";"";"";22
206;"";"Rozmiar:select:1";"182/108";"";"";"";"";"";"";"";"";47
206;"";"Rozmiar:select:1";"182/112";"";"";"";"";"";"";"";"";44
206;"";"Rozmiar:select:1";"188/100";"";"";"";"";"";"";"";"";11
206;"";"Rozmiar:select:1";"188/104";"";"";"";"";"";"";"";"";21
206;"";"Rozmiar:select:1";"188/108";"";"";"";"";"";"";"";"";20
207;"";"Rozmiar:select:1";"170/100";"";"";"";"";"";"";"";"";32
207;"";"Rozmiar:select:1";"170/104";"";"";"";"";"";"";"";"";42
207;"";"Rozmiar:select:1";"170/108";"";"";"";"";"";"";"";"";22
207;"";"Rozmiar:select:1";"170/112";"";"";"";"";"";"";"";"";24
207;"";"Rozmiar:select:1";"176/96";"";"";"";"";"";"";"";"";11
207;"";"Rozmiar:select:1";"176/100";"";"";"";"";"";"";"";"";20
207;"";"Rozmiar:select:1";"176/104";"";"";"";"";"";"";"";"";17
207;"";"Rozmiar:select:1";"176/108";"";"";"";"";"";"";"";"";45
207;"";"Rozmiar:select:1";"176/112";"";"";"";"";"";"";"";"";25
207;"";"Rozmiar:select:1";"176/116";"";"";"";"";"";"";"";"";16
207;"";"Rozmiar:select:1";"176/120";"";"";"";"";"";"";"";"";18
207;"";"Rozmiar:select:1";"176/124";"";"";"";"";"";"";"";"";13
207;"";"Rozmiar:select:1";"182/100";"";"";"";"";"";"";"";"";34
207;"";"Rozmiar:select:1";"182/104";"";"";"";"";"";"";"";"";21
207;"";"Rozmiar:select:1";"182/108";"";"";"";"";"";"";"";"";39
207;"";"Rozmiar:select:1";"182/112";"";"";"";"";"";"";"";"";29
207;"";"Rozmiar:select:1";"182/116";"";"";"";"";"";"";"";"";27
207;"";"Rozmiar:select:1";"182/120";"";"";"";"";"";"";"";"";26
207;"";"Rozmiar:select:1";"182/124";"";"";"";"";"";"";"";"";29
207;"";"Rozmiar:select:1";"188/104";"";"";"";"";"";"";"";"";32
207;"";"Rozmiar:select:1";"188/108";"";"";"";"";"";"";"";"";38
207;"";"Rozmiar:select:1";"188/112";"";"";"";"";"";"";"";"";15
207;"";"Rozmiar:select:1";"188/116";"";"";"";"";"";"";"";"";25
207;"";"Rozmiar:select:1";"188/120";"";"";"";"";"";"";"";"";36
207;"";"Rozmiar:select:1";"188/124";"";"";"";"";"";"";"";"";34
208;"";"Rozmiar:select:1";"46";"";"";"";"";"";"";"";"";33
208;"";"Rozmiar:select:1";"48";"";"";"";"";"";"";"";"";26
208;"";"Rozmiar:select:1";"50";"";"";"";"";"";"";"";"";39
208;"";"Rozmiar:select:1";"52";"";"";"";"";"";"";"";"";47
208;"";"Rozmiar:select:1";"54";"";"";"";"";"";"";"";"";13
208;"";"Rozmiar:select:1";"56";"";"";"";"";"";"";"";"";43
208;"";"Rozmiar:select:1";"58";"";"";"";"";"";"";"";"";34
208;"";"Rozmiar:select:1";"60";"";"";"";"";"";"";"";"";15
208;"";"Rozmiar:select:1";"62";"";"";"";"";"";"";"";"";35
208;"";"Rozmiar:select:1";"94";"";"";"";"";"";"";"";"";18
208;"";"Rozmiar:select:1";"98";"";"";"";"";"";"";"";"";19
208;"";"Rozmiar:select:1";"102";"";"";"";"";"";"";"";"";43
208;"";"Rozmiar:select:1";"106";"";"";"";"";"";"";"";"";37
208;"";"Rozmiar:select:1";"110";"";"";"";"";"";"";"";"";49
209;"";"Rozmiar:select:1";"170/96";"";"";"";"";"";"";"";"";35
209;"";"Rozmiar:select:1";"170/100";"";"";"";"";"";"";"";"";11
209;"";"Rozmiar:select:1";"170/104";"";"";"";"";"";"";"";"";47
209;"";"Rozmiar:select:1";"176/92";"";"";"";"";"";"";"";"";40
209;"";"Rozmiar:select:1";"176/96";"";"";"";"";"";"";"";"";46
209;"";"Rozmiar:select:1";"176/100";"";"";"";"";"";"";"";"";19
209;"";"Rozmiar:select:1";"176/104";"";"";"";"";"";"";"";"";10
209;"";"Rozmiar:select:1";"176/108";"";"";"";"";"";"";"";"";47
209;"";"Rozmiar:select:1";"176/112";"";"";"";"";"";"";"";"";50
209;"";"Rozmiar:select:1";"176/116";"";"";"";"";"";"";"";"";38
209;"";"Rozmiar:select:1";"182/96";"";"";"";"";"";"";"";"";34
209;"";"Rozmiar:select:1";"182/100";"";"";"";"";"";"";"";"";29
209;"";"Rozmiar:select:1";"182/104";"";"";"";"";"";"";"";"";28
209;"";"Rozmiar:select:1";"182/108";"";"";"";"";"";"";"";"";25
209;"";"Rozmiar:select:1";"182/112";"";"";"";"";"";"";"";"";49
209;"";"Rozmiar:select:1";"182/116";"";"";"";"";"";"";"";"";42
209;"";"Rozmiar:select:1";"188/100";"";"";"";"";"";"";"";"";49
209;"";"Rozmiar:select:1";"188/104";"";"";"";"";"";"";"";"";13
209;"";"Rozmiar:select:1";"188/108";"";"";"";"";"";"";"";"";24
209;"";"Rozmiar:select:1";"188/112";"";"";"";"";"";"";"";"";22
209;"";"Rozmiar:select:1";"188/116";"";"";"";"";"";"";"";"";38
209;"";"Rozmiar:select:1";"194/104";"";"";"";"";"";"";"";"";34
209;"";"Rozmiar:select:1";"194/108";"";"";"";"";"";"";"";"";16
209;"";"Rozmiar:select:1";"194/112";"";"";"";"";"";"";"";"";27
209;"";"Rozmiar:select:1";"194/116";"";"";"";"";"";"";"";"";19
210;"";"Rozmiar:select:1";"170/96";"";"";"";"";"";"";"";"";41
210;"";"Rozmiar:select:1";"170/100";"";"";"";"";"";"";"";"";12
210;"";"Rozmiar:select:1";"170/104";"";"";"";"";"";"";"";"";15
210;"";"Rozmiar:select:1";"176/92";"";"";"";"";"";"";"";"";17
210;"";"Rozmiar:select:1";"176/96";"";"";"";"";"";"";"";"";23
210;"";"Rozmiar:select:1";"176/100";"";"";"";"";"";"";"";"";37
210;"";"Rozmiar:select:1";"176/104";"";"";"";"";"";"";"";"";33
210;"";"Rozmiar:select:1";"176/108";"";"";"";"";"";"";"";"";26
210;"";"Rozmiar:select:1";"176/112";"";"";"";"";"";"";"";"";40
210;"";"Rozmiar:select:1";"176/116";"";"";"";"";"";"";"";"";47
210;"";"Rozmiar:select:1";"182/96";"";"";"";"";"";"";"";"";24
210;"";"Rozmiar:select:1";"182/100";"";"";"";"";"";"";"";"";22
210;"";"Rozmiar:select:1";"182/104";"";"";"";"";"";"";"";"";31
210;"";"Rozmiar:select:1";"182/108";"";"";"";"";"";"";"";"";11
210;"";"Rozmiar:select:1";"182/112";"";"";"";"";"";"";"";"";11
210;"";"Rozmiar:select:1";"182/116";"";"";"";"";"";"";"";"";33
210;"";"Rozmiar:select:1";"188/100";"";"";"";"";"";"";"";"";19
210;"";"Rozmiar:select:1";"188/104";"";"";"";"";"";"";"";"";50
210;"";"Rozmiar:select:1";"188/108";"";"";"";"";"";"";"";"";37
210;"";"Rozmiar:select:1";"188/112";"";"";"";"";"";"";"";"";26
210;"";"Rozmiar:select:1";"188/116";"";"";"";"";"";"";"";"";28
210;"";"Rozmiar:select:1";"194/104";"";"";"";"";"";"";"";"";10
210;"";"Rozmiar:select:1";"194/108";"";"";"";"";"";"";"";"";41
210;"";"Rozmiar:select:1";"194/112";"";"";"";"";"";"";"";"";23
211;"";"Rozmiar:select:1";"176/96";"";"";"";"";"";"";"";"";40
211;"";"Rozmiar:select:1";"176/100";"";"";"";"";"";"";"";"";24
211;"";"Rozmiar:select:1";"176/104";"";"";"";"";"";"";"";"";19
211;"";"Rozmiar:select:1";"176/108";"";"";"";"";"";"";"";"";27
211;"";"Rozmiar:select:1";"176/112";"";"";"";"";"";"";"";"";28
211;"";"Rozmiar:select:1";"182/100";"";"";"";"";"";"";"";"";50
211;"";"Rozmiar:select:1";"182/104";"";"";"";"";"";"";"";"";14
211;"";"Rozmiar:select:1";"182/108";"";"";"";"";"";"";"";"";28
211;"";"Rozmiar:select:1";"182/112";"";"";"";"";"";"";"";"";20
211;"";"Rozmiar:select:1";"188/104";"";"";"";"";"";"";"";"";48
211;"";"Rozmiar:select:1";"188/108";"";"";"";"";"";"";"";"";20
211;"";"Rozmiar:select:1";"188/112";"";"";"";"";"";"";"";"";24
211;"";"Rozmiar:select:1";"188/116";"";"";"";"";"";"";"";"";46
212;"";"Rozmiar:select:1";"170/96";"";"";"";"";"";"";"";"";34
