"Identyfikator Produktu (ID)";"Indeks produktu";"Atrybut (Nazwa:Typ:Pozycja)*";"Wartość (Wartość:Pozycja)*";"Identyfikator dostawcy";"Indeks";"kod EAN13";"Kod kreskowy UPC";"MPN";"Koszt własny";"Wpływ na cenę";"Podatek ekologiczny";"Ilość"
197;"";"Rozmiar:select:1";"170/108";"";"";"";"";"";"";"";"";27
197;"";"Rozmiar:select:1";"170/112";"";"";"";"";"";"";"";"";27
197;"";"Rozmiar:select:1";"170/116";"";"";"";"";"";"";"";"";14
197;"";"Rozmiar:select:1";"176/100";"";"";"";"";"";"";"";"";26
197;"";"Rozmiar:select:1";"176/104";"";"";"";"";"";"";"";"";43
197;"";"Rozmiar:select:1";"176/108";"";"";"";"";"";"";"";"";12
197;"";"Rozmiar:select:1";"176/112";"";"";"";"";"";"";"";"";28
197;"";"Rozmiar:select:1";"176/116";"";"";"";"";"";"";"";"";33
197;"";"Rozmiar:select:1";"176/120";"";"";"";"";"";"";"";"";20
197;"";"Rozmiar:select:1";"176/124";"";"";"";"";"";"";"";"";16
197;"";"Rozmiar:select:1";"176/128";"";"";"";"";"";"";"";"";17
197;"";"Rozmiar:select:1";"182/100";"";"";"";"";"";"";"";"";28
197;"";"Rozmiar:select:1";"182/104";"";"";"";"";"";"";"";"";36
197;"";"Rozmiar:select:1";"182/108";"";"";"";"";"";"";"";"";25
197;"";"Rozmiar:select:1";"182/112";"";"";"";"";"";"";"";"";44
197;"";"Rozmiar:select:1";"182/116";"";"";"";"";"";"";"";"";49
197;"";"Rozmiar:select:1";"182/120";"";"";"";"";"";"";"";"";32
197;"";"Rozmiar:select:1";"182/124";"";"";"";"";"";"";"";"";24
197;"";"Rozmiar:select:1";"182/128";"";"";"";"";"";"";"";"";29
197;"";"Rozmiar:select:1";"188/104";"";"";"";"";"";"";"";"";41
197;"";"Rozmiar:select:1";"188/108";"";"";"";"";"";"";"";"";13
197;"";"Rozmiar:select:1";"188/112";"";"";"";"";"";"";"";"";16
197;"";"Rozmiar:select:1";"188/116";"";"";"";"";"";"";"";"";35
197;"";"Rozmiar:select:1";"188/120";"";"";"";"";"";"";"";"";20
197;"";"Rozmiar:select:1";"188/124";"";"";"";"";"";"";"";"";12
197;"";"Rozmiar:select:1";"188/128";"";"";"";"";"";"";"";"";44
197;"";"Rozmiar:select:1";"194/116";"";"";"";"";"";"";"";"";42
197;"";"Rozmiar:select:1";"194/120";"";"";"";"";"";"";"";"";39
197;"";"Rozmiar:select:1";"200/112";"";"";"";"";"";"";"";"";36
198;"";"Rozmiar:select:1";"164/90";"";"";"";"";"";"";"";"";14
198;"";"Rozmiar:select:1";"164/94";"";"";"";"";"";"";"";"";15
198;"";"Rozmiar:select:1";"170/86";"";"";"";"";"";"";"";"";39
198;"";"Rozmiar:select:1";"170/90";"";"";"";"";"";"";"";"";17
198;"";"Rozmiar:select:1";"170/94";"";"";"";"";"";"";"";"";46
198;"";"Rozmiar:select:1";"170/98";"";"";"";"";"";"";"";"";14
198;"";"Rozmiar:select:1";"170/102";"";"";"";"";"";"";"";"";18
198;"";"Rozmiar:select:1";"176/86";"";"";"";"";"";"";"";"";27
198;"";"Rozmiar:select:1";"176/90";"";"";"";"";"";"";"";"";39
198;"";"Rozmiar:select:1";"176/94";"";"";"";"";"";"";"";"";13
198;"";"Rozmiar:select:1";"176/98";"";"";"";"";"";"";"";"";22
198;"";"Rozmiar:select:1";"176/102";"";"";"";"";"";"";"";"";12
198;"";"Rozmiar:select:1";"176/106";"";"";"";"";"";"";"";"";32
198;"";"Rozmiar:select:1";"176/110";"";"";"";"";"";"";"";"";50
198;"";"Rozmiar:select:1";"176/114";"";"";"";"";"";"";"";"";10
198;"";"Rozmiar:select:1";"182/86";"";"";"";"";"";"";"";"";50
198;"";"Rozmiar:select:1";"182/90";"";"";"";"";"";"";"";"";26
198;"";"Rozmiar:select:1";"182/94";"";"";"";"";"";"";"";"";44
198;"";"Rozmiar:select:1";"182/98";"";"";"";"";"";"";"";"";39
198;"";"Rozmiar:select:1";"182/102";"";"";"";"";"";"";"";"";38
198;"";"Rozmiar:select:1";"182/106";"";"";"";"";"";"";"";"";18
198;"";"Rozmiar:select:1";"182/110";"";"";"";"";"";"";"";"";34
198;"";"Rozmiar:select:1";"182/114";"";"";"";"";"";"";"";"";28
198;"";"Rozmiar:select:1";"188/94";"";"";"";"";"";"";"";"";12
198;"";"Rozmiar:select:1";"188/98";"";"";"";"";"";"";"";"";21
198;"";"Rozmiar:select:1";"188/102";"";"";"";"";"";"";"";"";34
198;"";"Rozmiar:select:1";"188/106";"";"";"";"";"";"";"";"";13
198;"";"Rozmiar:select:1";"188/110";"";"";"";"";"";"";"";"";10
198;"";"Rozmiar:select:1";"188/114";"";"";"";"";"";"";"";"";13
198;"";"Rozmiar:select:1";"194/102";"";"";"";"";"";"";"";"";40
198;"";"Rozmiar:select:1";"194/106";"";"";"";"";"";"";"";"";35
198;"";"Rozmiar:select:1";"200/98";"";"";"";"";"";"";"";"";13
198;"";"Rozmiar:select:1";"200/102";"";"";"";"";"";"";"";"";35
199;"";"Rozmiar:select:1";"164/96";"";"";"";"";"";"";"";"";48
199;"";"Rozmiar:select:1";"164/100";"";"";"";"";"";"";"";"";20
199;"";"Rozmiar:select:1";"170/88";"";"";"";"";"";"";"";"";50
199;"";"Rozmiar:select:1";"170/92";"";"";"";"";"";"";"";"";22
199;"";"Rozmiar:select:1";"170/96";"";"";"";"";"";"";"";"";27
199;"";"Rozmiar:select:1";"170/100";"";"";"";"";"";"";"";"";24
199;"";"Rozmiar:select:1";"170/104";"";"";"";"";"";"";"";"";25
199;"";"Rozmiar:select:1";"170/108";"";"";"";"";"";"";"";"";16
199;"";"Rozmiar:select:1";"176/88";"";"";"";"";"";"";"";"";49
199;"";"Rozmiar:select:1";"176/92";"";"";"";"";"";"";"";"";49
199;"";"Rozmiar:select:1";"176/96";"";"";"";"";"";"";"";"";43
199;"";"Rozmiar:select:1";"176/100";"";"";"";"";"";"";"";"";42
199;"";"Rozmiar:select:1";"176/104";"";"";"";"";"";"";"";"";26
199;"";"Rozmiar:select:1";"176/108";"";"";"";"";"";"";"";"";20
199;"";"Rozmiar:select:1";"176/112";"";"";"";"";"";"";"";"";26
199;"";"Rozmiar:select:1";"176/116";"";"";"";"";"";"";"";"";44
199;"";"Rozmiar:select:1";"182/92";"";"";"";"";"";"";"";"";18
199;"";"Rozmiar:select:1";"182/96";"";"";"";"";"";"";"";"";38
199;"";"Rozmiar:select:1";"182/100";"";"";"";"";"";"";"";"";17
199;"";"Rozmiar:select:1";"182/104";"";"";"";"";"";"";"";"";29
199;"";"Rozmiar:select:1";"182/108";"";"";"";"";"";"";"";"";31
199;"";"Rozmiar:select:1";"182/112";"";"";"";"";"";"";"";"";10
199;"";"Rozmiar:select:1";"182/116";"";"";"";"";"";"";"";"";16
199;"";"Rozmiar:select:1";"188/96";"";"";"";"";"";"";"";"";36
199;"";"Rozmiar:select:1";"188/100";"";"";"";"";"";"";"";"";20
199;"";"Rozmiar:select:1";"188/104";"";"";"";"";"";"";"";"";27
199;"";"Rozmiar:select:1";"188/108";"";"";"";"";"";"";"";"";27
199;"";"Rozmiar:select:1";"188/112";"";"";"";"";"";"";"";"";14
199;"";"Rozmiar:select:1";"188/116";"";"";"";"";"";"";"";"";22
199;"";"Rozmiar:select:1";"194/100";"";"";"";"";"";"";"";"";37
199;"";"Rozmiar:select:1";"194/104";"";"";"";"";"";"";"";"";13
199;"";"Rozmiar:select:1";"194/108";"";"";"";"";"";"";"";"";20
199;"";"Rozmiar:select:1";"194/112";"";"";"";"";"";"";"";"";13
199;"";"Rozmiar:select:1";"200/104";"";"";"";"";"";"";"";"";28
199;"";"Rozmiar:select:1";"200/108";"";"";"";"";"";"";"";"";15
200;"";"Rozmiar:select:1";"176/96";"";"";"";"";"";"";"";"";45
200;"";"Rozmiar:select:1";"176/100";"";"";"";"";"";"";"";"";24
200;"";"Rozmiar:select:1";"176/104";"";"";"";"";"";"";"";"";10
200;"";"Rozmiar:select:1";"176/108";"";"";"";"";"";"";"";"";47
200;"";"Rozmiar:select:1";"182/100";"";"";"";"";"";"";"";"";43
200;"";"Rozmiar:select:1";"182/104";"";"";"";"";"";"";"";"";13
200;"";"Rozmiar:select:1";"182/108";"";"";"";"";"";"";"";"";45
200;"";"Rozmiar:select:1";"182/112";"";"";"";"";"";"";"";"";24
201;"";"Rozmiar:select:1";"176/100";"";"";"";"";"";"";"";"";33
201;"";"Rozmiar:select:1";"176/104";"";"";"";"";"";"";"";"";16
201;"";"Rozmiar:select:1";"176/108";"";"";"";"";"";"";"";"";33
201;"";"Rozmiar:select:1";"182/100";"";"";"";"";"";"";"";"";15
201;"";"Rozmiar:select:1";"182/108";"";"";"";"";"";"";"";"";36
201;"";"Rozmiar:select:1";"182/112";"";"";"";"";"";"";"";"";11
202;"";"Rozmiar:select:1";"176/100";"";"";"";"";"";"";"";"";33
202;"";"Rozmiar:select:1";"176/104";"";"";"";"";"";"";"";"";34
202;"";"Rozmiar:select:1";"176/108";"";"";"";"";"";"";"";"";11
202;"";"Rozmiar:select:1";"176/112";"";"";"";"";"";"";"";"";12
202;"";"Rozmiar:select:1";"182/100";"";"";"";"";"";"";"";"";41
202;"";"Rozmiar:select:1";"182/104";"";"";"";"";"";"";"";"";24
202;"";"Rozmiar:select:1";"182/108";"";"";"";"";"";"";"";"";44
203;"";"Rozmiar:select:1";"176/92";"";"";"";"";"";"";"";"";31
203;"";"Rozmiar:select:1";"176/96";"";"";"";"";"";"";"";"";31
203;"";"Rozmiar:select:1";"176/100";"";"";"";"";"";"";"";"";21
203;"";"Rozmiar:select:1";"176/104";"";"";"";"";"";"";"";"";19
203;"";"Rozmiar:select:1";"176/108";"";"";"";"";"";"";"";"";42
203;"";"Rozmiar:select:1";"182/96";"";"";"";"";"";"";"";"";44
203;"";"Rozmiar:select:1";"182/100";"";"";"";"";"";"";"";"";46
203;"";"Rozmiar:select:1";"182/104";"";"";"";"";"";"";"";"";10
203;"";"Rozmiar:select:1";"182/108";"";"";"";"";"";"";"";"";15
203;"";"Rozmiar:select:1";"182/112";"";"";"";"";"";"";"";"";17
203;"";"Rozmiar:select:1";"188/100";"";"";"";"";"";"";"";"";27
203;"";"Rozmiar:select:1";"188/104";"";"";"";"";"";"";"";"";43
203;"";"Rozmiar:select:1";"188/108";"";"";"";"";"";"";"";"";14
204;"";"Rozmiar:select:1";"176/92";"";"";"";"";"";"";"";"";15
204;"";"Rozmiar:select:1";"176/96";"";"";"";"";"";"";"";"";19
204;"";"Rozmiar:select:1";"176/100";"";"";"";"";"";"";"";"";39
204;"";"Rozmiar:select:1";"176/104";"";"";"";"";"";"";"";"";13
204;"";"Rozmiar:select:1";"176/108";"";"";"";"";"";"";"";"";34
204;"";"Rozmiar:select:1";"176/112";"";"";"";"";"";"";"";"";29
204;"";"Rozmiar:select:1";"182/96";"";"";"";"";"";"";"";"";17
204;"";"Rozmiar:select:1";"182/100";"";"";"";"";"";"";"";"";21
204;"";"Rozmiar:select:1";"182/104";"";"";"";"";"";"";"";"";24
204;"";"Rozmiar:select:1";"182/108";"";"";"";"";"";"";"";"";10
204;"";"Rozmiar:select:1";"182/112";"";"";"";"";"";"";"";"";27
204;"";"Rozmiar:select:1";"188/100";"";"";"";"";"";"";"";"";32
204;"";"Rozmiar:select:1";"188/104";"";"";"";"";"";"";"";"";47
204;"";"Rozmiar:select:1";"188/108";"";"";"";"";"";"";"";"";21
205;"";"Rozmiar:select:1";"176/92";"";"";"";"";"";"";"";"";19
205;"";"Rozmiar:select:1";"176/96";"";"";"";"";"";"";"";"";27
205;"";"Rozmiar:select:1";"176/100";"";"";"";"";"";"";"";"";31
205;"";"Rozmiar:select:1";"176/104";"";"";"";"";"";"";"";"";44
205;"";"Rozmiar:select:1";"176/108";"";"";"";"";"";"";"";"";28
205;"";"Rozmiar:select:1";"176/112";"";"";"";"";"";"";"";"";32
205;"";"Rozmiar:select:1";"182/96";"";"";"";"";"";"";"";"";20
205;"";"Rozmiar:select:1";"182/100";"";"";"";"";"";"";"";"";14
205;"";"Rozmiar:select:1";"182/104";"";"";"";"";"";"";"";"";45
205;"";"Rozmiar:select:1";"182/108";"";"";"";"";"";"";"";"";50
205;"";"Rozmiar:select:1";"182/112";"";"";"";"";"";"";"";"";35
205;"";"Rozmiar:select:1";"188/100";"";"";"";"";"";"";"";"";45
205;"";"Rozmiar:select:1";"188/104";"";"";"";"";"";"";"";"";24
205;"";"Rozmiar:select:1";"188/108";"";"";"";"";"";"";"";"";22
206;"";"Rozmiar:select:1";"176/96";"";"";"";"";"";"";"";"";42
206;"";"Rozmiar:select:1";"176/100";"";"";"";"";"";"";"";"";50
206;"";"Rozmiar:select:1";"176/104";"";"";"";"";"";"";"";"";22
206;"";"Rozmiar:select:1";"176/108";"";"";"";"";"";"";"";"";26
206;"";"Rozmiar:select:1";"176/112";"";"";"";"";"";"";"";"";19
206;"";"Rozmiar:select:1";"182/96";"";"";"";"";"";"";"";"";45
206;"";"Rozmiar:select:1";"182/100";"";"";"";"";"";"";"";"";32
206;"";"Rozmiar:select:1";"182/104";"";"";"";"";"";"";"";"";46
206;"";"Rozmiar:select:1";"182/108";"";"";"";"";"";"";"";"";19
206;"";"Rozmiar:select:1";"182/112";"";"";"";"";"";"";"";"";32
206;"";"Rozmiar:select:1";"188/100";"";"";"";"";"";"";"";"";43
206;"";"Rozmiar:select:1";"188/104";"";"";"";"";"";"";"";"";10
206;"";"Rozmiar:select:1";"188/108";"";"";"";"";"";"";"";"";47
207;"";"Rozmiar:select:1";"170/100";"";"";"";"";"";"";"";"";30
207;"";"Rozmiar:select:1";"170/104";"";"";"";"";"";"";"";"";11
207;"";"Rozmiar:select:1";"170/108";"";"";"";"";"";"";"";"";29
207;"";"Rozmiar:select:1";"170/112";"";"";"";"";"";"";"";"";32
207;"";"Rozmiar:select:1";"176/96";"";"";"";"";"";"";"";"";10
207;"";"Rozmiar:select:1";"176/100";"";"";"";"";"";"";"";"";10
207;"";"Rozmiar:select:1";"176/104";"";"";"";"";"";"";"";"";49
207;"";"Rozmiar:select:1";"176/108";"";"";"";"";"";"";"";"";45
207;"";"Rozmiar:select:1";"176/112";"";"";"";"";"";"";"";"";41
207;"";"Rozmiar:select:1";"176/116";"";"";"";"";"";"";"";"";19
207;"";"Rozmiar:select:1";"176/120";"";"";"";"";"";"";"";"";40
207;"";"Rozmiar:select:1";"176/124";"";"";"";"";"";"";"";"";45
207;"";"Rozmiar:select:1";"182/100";"";"";"";"";"";"";"";"";27
207;"";"Rozmiar:select:1";"182/104";"";"";"";"";"";"";"";"";45
207;"";"Rozmiar:select:1";"182/108";"";"";"";"";"";"";"";"";37
207;"";"Rozmiar:select:1";"182/112";"";"";"";"";"";"";"";"";44
207;"";"Rozmiar:select:1";"182/116";"";"";"";"";"";"";"";"";16
207;"";"Rozmiar:select:1";"182/120";"";"";"";"";"";"";"";"";43
207;"";"Rozmiar:select:1";"182/124";"";"";"";"";"";"";"";"";17
207;"";"Rozmiar:select:1";"188/104";"";"";"";"";"";"";"";"";17
207;"";"Rozmiar:select:1";"188/108";"";"";"";"";"";"";"";"";31
207;"";"Rozmiar:select:1";"188/112";"";"";"";"";"";"";"";"";14
207;"";"Rozmiar:select:1";"188/116";"";"";"";"";"";"";"";"";46
207;"";"Rozmiar:select:1";"188/120";"";"";"";"";"";"";"";"";35
207;"";"Rozmiar:select:1";"188/124";"";"";"";"";"";"";"";"";25
208;"";"Rozmiar:select:1";"46";"";"";"";"";"";"";"";"";14
208;"";"Rozmiar:select:1";"48";"";"";"";"";"";"";"";"";25
208;"";"Rozmiar:select:1";"50";"";"";"";"";"";"";"";"";32
208;"";"Rozmiar:select:1";"52";"";"";"";"";"";"";"";"";29
208;"";"Rozmiar:select:1";"54";"";"";"";"";"";"";"";"";20
208;"";"Rozmiar:select:1";"56";"";"";"";"";"";"";"";"";42
208;"";"Rozmiar:select:1";"58";"";"";"";"";"";"";"";"";20
208;"";"Rozmiar:select:1";"60";"";"";"";"";"";"";"";"";13
208;"";"Rozmiar:select:1";"62";"";"";"";"";"";"";"";"";15
208;"";"Rozmiar:select:1";"94";"";"";"";"";"";"";"";"";10
208;"";"Rozmiar:select:1";"98";"";"";"";"";"";"";"";"";32
208;"";"Rozmiar:select:1";"102";"";"";"";"";"";"";"";"";16
208;"";"Rozmiar:select:1";"106";"";"";"";"";"";"";"";"";43
208;"";"Rozmiar:select:1";"110";"";"";"";"";"";"";"";"";16
209;"";"Rozmiar:select:1";"170/96";"";"";"";"";"";"";"";"";17
209;"";"Rozmiar:select:1";"170/100";"";"";"";"";"";"";"";"";24
209;"";"Rozmiar:select:1";"170/104";"";"";"";"";"";"";"";"";10
209;"";"Rozmiar:select:1";"176/92";"";"";"";"";"";"";"";"";35
209;"";"Rozmiar:select:1";"176/96";"";"";"";"";"";"";"";"";24
209;"";"Rozmiar:select:1";"176/100";"";"";"";"";"";"";"";"";26
209;"";"Rozmiar:select:1";"176/104";"";"";"";"";"";"";"";"";31
209;"";"Rozmiar:select:1";"176/108";"";"";"";"";"";"";"";"";12
209;"";"Rozmiar:select:1";"176/112";"";"";"";"";"";"";"";"";34
209;"";"Rozmiar:select:1";"176/116";"";"";"";"";"";"";"";"";33
209;"";"Rozmiar:select:1";"182/96";"";"";"";"";"";"";"";"";48
209;"";"Rozmiar:select:1";"182/100";"";"";"";"";"";"";"";"";32
209;"";"Rozmiar:select:1";"182/104";"";"";"";"";"";"";"";"";10
209;"";"Rozmiar:select:1";"182/108";"";"";"";"";"";"";"";"";43
209;"";"Rozmiar:select:1";"182/112";"";"";"";"";"";"";"";"";34
209;"";"Rozmiar:select:1";"182/116";"";"";"";"";"";"";"";"";34
209;"";"Rozmiar:select:1";"188/100";"";"";"";"";"";"";"";"";30
209;"";"Rozmiar:select:1";"188/104";"";"";"";"";"";"";"";"";18
209;"";"Rozmiar:select:1";"188/108";"";"";"";"";"";"";"";"";40
209;"";"Rozmiar:select:1";"188/112";"";"";"";"";"";"";"";"";45
209;"";"Rozmiar:select:1";"188/116";"";"";"";"";"";"";"";"";42
209;"";"Rozmiar:select:1";"194/104";"";"";"";"";"";"";"";"";30
209;"";"Rozmiar:select:1";"194/108";"";"";"";"";"";"";"";"";36
209;"";"Rozmiar:select:1";"194/112";"";"";"";"";"";"";"";"";31
209;"";"Rozmiar:select:1";"194/116";"";"";"";"";"";"";"";"";29
210;"";"Rozmiar:select:1";"170/96";"";"";"";"";"";"";"";"";34
210;"";"Rozmiar:select:1";"170/100";"";"";"";"";"";"";"";"";13
210;"";"Rozmiar:select:1";"170/104";"";"";"";"";"";"";"";"";44
210;"";"Rozmiar:select:1";"176/92";"";"";"";"";"";"";"";"";30
210;"";"Rozmiar:select:1";"176/96";"";"";"";"";"";"";"";"";32
210;"";"Rozmiar:select:1";"176/100";"";"";"";"";"";"";"";"";10
210;"";"Rozmiar:select:1";"176/104";"";"";"";"";"";"";"";"";39
210;"";"Rozmiar:select:1";"176/108";"";"";"";"";"";"";"";"";34
210;"";"Rozmiar:select:1";"176/112";"";"";"";"";"";"";"";"";45
210;"";"Rozmiar:select:1";"176/116";"";"";"";"";"";"";"";"";31
210;"";"Rozmiar:select:1";"182/96";"";"";"";"";"";"";"";"";33
210;"";"Rozmiar:select:1";"182/100";"";"";"";"";"";"";"";"";31
210;"";"Rozmiar:select:1";"182/104";"";"";"";"";"";"";"";"";37
210;"";"Rozmiar:select:1";"182/108";"";"";"";"";"";"";"";"";43
210;"";"Rozmiar:select:1";"182/112";"";"";"";"";"";"";"";"";48
210;"";"Rozmiar:select:1";"182/116";"";"";"";"";"";"";"";"";30
210;"";"Rozmiar:select:1";"188/100";"";"";"";"";"";"";"";"";41
210;"";"Rozmiar:select:1";"188/104";"";"";"";"";"";"";"";"";14
210;"";"Rozmiar:select:1";"188/108";"";"";"";"";"";"";"";"";12
210;"";"Rozmiar:select:1";"188/112";"";"";"";"";"";"";"";"";28
210;"";"Rozmiar:select:1";"188/116";"";"";"";"";"";"";"";"";38
210;"";"Rozmiar:select:1";"194/104";"";"";"";"";"";"";"";"";50
210;"";"Rozmiar:select:1";"194/108";"";"";"";"";"";"";"";"";47
210;"";"Rozmiar:select:1";"194/112";"";"";"";"";"";"";"";"";10
211;"";"Rozmiar:select:1";"176/96";"";"";"";"";"";"";"";"";43
211;"";"Rozmiar:select:1";"176/100";"";"";"";"";"";"";"";"";11
211;"";"Rozmiar:select:1";"176/104";"";"";"";"";"";"";"";"";33
211;"";"Rozmiar:select:1";"176/108";"";"";"";"";"";"";"";"";30
211;"";"Rozmiar:select:1";"176/112";"";"";"";"";"";"";"";"";32
211;"";"Rozmiar:select:1";"182/100";"";"";"";"";"";"";"";"";30
211;"";"Rozmiar:select:1";"182/104";"";"";"";"";"";"";"";"";50
211;"";"Rozmiar:select:1";"182/108";"";"";"";"";"";"";"";"";47
211;"";"Rozmiar:select:1";"182/112";"";"";"";"";"";"";"";"";42
211;"";"Rozmiar:select:1";"188/104";"";"";"";"";"";"";"";"";27
211;"";"Rozmiar:select:1";"188/108";"";"";"";"";"";"";"";"";14
211;"";"Rozmiar:select:1";"188/112";"";"";"";"";"";"";"";"";22
211;"";"Rozmiar:select:1";"188/116";"";"";"";"";"";"";"";"";14
212;"";"Rozmiar:select:1";"170/96";"";"";"";"";"";"";"";"";44
212;"";"Rozmiar:select:1";"170/100";"";"";"";"";"";"";"";"";25
212;"";"Rozmiar:select:1";"176/96";"";"";"";"";"";"";"";"";29
212;"";"Rozmiar:select:1";"176/100";"";"";"";"";"";"";"";"";12
212;"";"Rozmiar:select:1";"176/104";"";"";"";"";"";"";"";"";36
212;"";"Rozmiar:select:1";"176/108";"";"";"";"";"";"";"";"";46
212;"";"Rozmiar:select:1";"176/112";"";"";"";"";"";"";"";"";26
212;"";"Rozmiar:select:1";"182/100";"";"";"";"";"";"";"";"";16
212;"";"Rozmiar:select:1";"182/104";"";"";"";"";"";"";"";"";30
212;"";"Rozmiar:select:1";"182/108";"";"";"";"";"";"";"";"";50
212;"";"Rozmiar:select:1";"182/112";"";"";"";"";"";"";"";"";13
212;"";"Rozmiar:select:1";"182/116";"";"";"";"";"";"";"";"";50
212;"";"Rozmiar:select:1";"188/104";"";"";"";"";"";"";"";"";38
212;"";"Rozmiar:select:1";"188/108";"";"";"";"";"";"";"";"";33
212;"";"Rozmiar:select:1";"188/112";"";"";"";"";"";"";"";"";48
212;"";"Rozmiar:select:1";"188/116";"";"";"";"";"";"";"";"";35
213;"";"Rozmiar:select:1";"170/96";"";"";"";"";"";"";"";"";16
213;"";"Rozmiar:select:1";"170/100";"";"";"";"";"";"";"";"";21
213;"";"Rozmiar:select:1";"170/104";"";"";"";"";"";"";"";"";32
213;"";"Rozmiar:select:1";"176/92";"";"";"";"";"";"";"";"";42
213;"";"Rozmiar:select:1";"176/96";"";"";"";"";"";"";"";"";50
213;"";"Rozmiar:select:1";"176/100";"";"";"";"";"";"";"";"";28
213;"";"Rozmiar:select:1";"176/104";"";"";"";"";"";"";"";"";48
213;"";"Rozmiar:select:1";"176/108";"";"";"";"";"";"";"";"";45
213;"";"Rozmiar:select:1";"176/112";"";"";"";"";"";"";"";"";17
213;"";"Rozmiar:select:1";"176/116";"";"";"";"";"";"";"";"";34
213;"";"Rozmiar:select:1";"182/96";"";"";"";"";"";"";"";"";39
213;"";"Rozmiar:select:1";"182/100";"";"";"";"";"";"";"";"";40
213;"";"Rozmiar:select:1";"182/104";"";"";"";"";"";"";"";"";42
213;"";"Rozmiar:select:1";"182/108";"";"";"";"";"";"";"";"";34
213;"";"Rozmiar:select:1";"182/112";"";"";"";"";"";"";"";"";12
213;"";"Rozmiar:select:1";"182/116";"";"";"";"";"";"";"";"";36
213;"";"Rozmiar:select:1";"188/100";"";"";"";"";"";"";"";"";26
213;"";"Rozmiar:select:1";"188/104";"";"";"";"";"";"";"";"";45
213;"";"Rozmiar:select:1";"188/108";"";"";"";"";"";"";"";"";47
213;"";"Rozmiar:select:1";"188/112";"";"";"";"";"";"";"";"";28
213;"";"Rozmiar:select:1";"188/116";"";"";"";"";"";"";"";"";19
213;"";"Rozmiar:select:1";"194/104";"";"";"";"";"";"";"";"";22
213;"";"Rozmiar:select:1";"194/108";"";"";"";"";"";"";"";"";34
213;"";"Rozmiar:select:1";"194/112";"";"";"";"";"";"";"";"";33
213;"";"Rozmiar:select:1";"194/116";"";"";"";"";"";"";"";"";32
214;"";"Rozmiar:select:1";"170/96";"";"";"";"";"";"";"";"";27
214;"";"Rozmiar:select:1";"170/100";"";"";"";"";"";"";"";"";26
214;"";"Rozmiar:select:1";"170/104";"";"";"";"";"";"";"";"";22
214;"";"Rozmiar:select:1";"176/92";"";"";"";"";"";"";"";"";17
214;"";"Rozmiar:select:1";"176/96";"";"";"";"";"";"";"";"";50
214;"";"Rozmiar:select:1";"176/100";"";"";"";"";"";"";"";"";35
214;"";"Rozmiar:select:1";"176/104";"";"";"";"";"";"";"";"";33
214;"";"Rozmiar:select:1";"176/108";"";"";"";"";"";"";"";"";40
214;"";"Rozmiar:select:1";"176/112";"";"";"";"";"";"";"";"";10
214;"";"Rozmiar:select:1";"176/116";"";"";"";"";"";"";"";"";29
214;"";"Rozmiar:select:1";"182/96";"";"";"";"";"";"";"";"";48
214;"";"Rozmiar:select:1";"182/100";"";"";"";"";"";"";"";"";32
214;"";"Rozmiar:select:1";"182/104";"";"";"";"";"";"";"";"";37
214;"";"Rozmiar:select:1";"182/108";"";"";"";"";"";"";"";"";26
214;"";"Rozmiar:select:1";"182/112";"";"";"";"";"";"";"";"";47
214;"";"Rozmiar:select:1";"182/116";"";"";"";"";"";"";"";"";22
214;"";"Rozmiar:select:1";"188/100";"";"";"";"";"";"";"";"";11
214;"";"Rozmiar:select:1";"188/104";"";"";"";"";"";"";"";"";32
214;"";"Rozmiar:select:1";"188/108";"";"";"";"";"";"";"";"";37
214;"";"Rozmiar:select:1";"188/112";"";"";"";"";"";"";"";"";42
214;"";"Rozmiar:select:1";"188/116";"";"";"";"";"";"";"";"";12
214;"";"Rozmiar:select:1";"194/104";"";"";"";"";"";"";"";"";16
214;"";"Rozmiar:select:1";"194/108";"";"";"";"";"";"";"";"";22
214;"";"Rozmiar:select:1";"194/112";"";"";"";"";"";"";"";"";14
214;"";"Rozmiar:select:1";"194/116";"";"";"";"";"";"";"";"";26
215;"";"Rozmiar:select:1";"170/96";"";"";"";"";"";"";"";"";39
215;"";"Rozmiar:select:1";"170/100";"";"";"";"";"";"";"";"";27
215;"";"Rozmiar:select:1";"176/92";"";"";"";"";"";"";"";"";23
215;"";"Rozmiar:select:1";"176/96";"";"";"";"";"";"";"";"";22
215;"";"Rozmiar:select:1";"176/100";"";"";"";"";"";"";"";"";16
215;"";"Rozmiar:select:1";"176/104";"";"";"";"";"";"";"";"";15
215;"";"Rozmiar:select:1";"176/108";"";"";"";"";"";"";"";"";43
215;"";"Rozmiar:select:1";"176/112";"";"";"";"";"";"";"";"";32
215;"";"Rozmiar:select:1";"182/96";"";"";"";"";"";"";"";"";33
215;"";"Rozmiar:select:1";"182/100";"";"";"";"";"";"";"";"";37
215;"";"Rozmiar:select:1";"182/104";"";"";"";"";"";"";"";"";38
215;"";"Rozmiar:select:1";"182/108";"";"";"";"";"";"";"";"";43
215;"";"Rozmiar:select:1";"182/112";"";"";"";"";"";"";"";"";25
215;"";"Rozmiar:select:1";"182/116";"";"";"";"";"";"";"";"";28
215;"";"Rozmiar:select:1";"188/100";"";"";"";"";"";"";"";"";15
215;"";"Rozmiar:select:1";"188/104";"";"";"";"";"";"";"";"";43
